"variable_id","mz","rt","condition","polarity","mean_intensity"
"M121T823_POS",121.017136462579,823.251373291016,0.0722326455404521,"positive",774433305.636931
"M74T815_POS",74.2901324939562,815.197448730469,0.0718597660665801,"positive",2341982.62621705
"M173T871_POS",172.992475037186,870.671447753906,0.0718589992193331,"positive",21467259.8471901
"M139T824_POS",139.02757749487,823.563415527344,0.0713096416492054,"positive",26294246.3933023
"M180T457_POS",180.110119811588,457.042266845703,0.0708625107159327,"positive",1160068.32669908
"M135T108_POS",135.101542851885,108.041801452637,0.0706218681509874,"positive",3880311.82622196
"M137T891_POS",136.992509584116,891.046264648438,0.0704175033596519,"positive",11864635.3197042
"M177T976_POS",177.033586921024,976.231842041016,0.0704101593225552,"positive",11680034.2515107
"M153T823_POS",153.04333721487,822.686706542969,0.0701784239833255,"positive",99535221.5212041
"M153T219_POS",153.054807221162,219.277694702148,0.0700366604720606,"positive",2849033.5422373
"M173T921_POS",172.99241465247,921.082366943359,0.069390975090055,"positive",19047960.9886269
"M161T1013_POS",161.029497874116,1013.42260742188,0.0693804161933458,"positive",34443045.0365728
"M139T166_POS",139.086644880623,165.573104858398,0.0692513646499069,"positive",33579381.4260867
"M144T31_POS",143.930464539744,31.4993457794189,0.0690611422914542,"positive",29221560.2223202
"M159T419_POS",159.157427943291,419.053634643555,0.0688156331959027,"positive",1654558.40697776
"M88T894_POS",87.960576941336,894.137084960938,0.0687792816869806,"positive",21193152.2234219
"M103T823_POS",103.006587928497,822.957824707031,0.0687589749819966,"positive",785439749.875781
"M122T251_POS",121.987274428639,250.526992797852,0.0687510853035895,"positive",40745345.792539
"M73T815_POS",73.064750047864,815.298553466797,0.0686171082412946,"positive",28559209.9812107
"M164T361_POS",164.031054338206,360.664474487305,0.0677162396907748,"positive",122015564.184263
"M121T542_POS",121.017348880172,542.296447753906,0.0675289667448108,"positive",21607164.7621839
"M165T823_2_POS",165.060526442983,823.2705078125,0.0670620894949269,"positive",99972885.3263053
"M146T965_POS",145.96583775683,965.384033203125,0.0668595385922719,"positive",1855919.58668679
"M175T984_POS",174.968784990313,984.292755126953,0.0667519440246876,"positive",17474616.7157483
