"variable_id","mz","rt","condition","polarity","mean_intensity"
"M125T84_POS",125.070972248101,83.8811721801758,-0.0190101874952477,"positive",44059363.1239038
"M125T37_POS",125.096136570909,37.0484371185303,0.000551481147119528,"positive",7959044.11074837
"M126T36_POS",126.054892210411,36.4340896606445,-0.0683001496282066,"positive",49007321.878625
"M126T175_POS",126.091410128544,174.655494689941,-0.203327320745572,"positive",4612066.23598476
"M127T594_1_POS",126.786839058027,594.398132324219,0.0462344002888881,"positive",16015093.5998362
"M127T827_POS",126.981440764161,827.208435058594,0.0645465945716447,"positive",16857699.9843093
"M127T832_POS",127.034535756472,832.407531738281,0.072865692689944,"positive",446185532.354719
"M127T586_POS",127.030592670975,586.031799316406,-0.14924819109599,"positive",979991.947581305
"M127T46_POS",127.039093752175,45.8512725830078,-0.0364221326041072,"positive",18169749.807385
"M127T38_POS",127.075357997362,37.6384468078613,0.0176881575884174,"positive",5557467.050126
"M127T36_POS",127.111703879647,35.9223251342773,0.0189730101508288,"positive",5969208.4612757
"M127T603_POS",127.273392082602,603.126892089844,-0.0110100535905287,"positive",3279122.29445956
"M128T215_POS",128.107090307785,215.09822845459,-0.0294783012880574,"positive",4982704.86526907
"M129T828_POS",128.979670340365,827.545166015625,0.0083252623904005,"positive",6823850.29976898
"M129T832_POS",129.030191273676,832.170227050781,0.0415930573261934,"positive",901869943.299291
"M129T36_POS",129.065784590737,35.9842567443848,0.0629917232959015,"positive",18891506.3655662
"M129T37_POS",129.090964310957,36.8386325836182,0.0603376502268422,"positive",7804732.0116439
"M129T468_POS",129.12744341968,468.001403808594,0.0364461555688269,"positive",535708.521865594
"M130T34_POS",130.049958653577,33.8630027770996,-0.00184789540648624,"positive",15349332.3231627
"M130T175_POS",130.065004551971,174.992767333984,-0.0649375097028846,"positive",16353689.9342243
"M130T208_POS",130.065267268791,208.437065124512,-0.0270677317140574,"positive",121251544.770848
"M130T278_POS",130.065257474199,278.271514892578,-0.0804439721264178,"positive",89652760.2783038
"M130T45_POS",130.065340254756,44.6327381134033,-0.176381606226168,"positive",22229034.0943519
"M130T318_POS",130.065289192203,318.074401855469,0.258149407401034,"positive",6862130.1224492
"M130T582_POS",130.20909077386,581.515869140625,-0.260162322436258,"positive",538499.911948613
"M131T604_POS",130.712948252549,603.981292724609,-0.21291502016347,"positive",623146.00314318
"M131T824_1_POS",130.95266367447,823.841674804688,0.0251106195631181,"positive",8835755.45917531
"M131T868_POS",130.981710170345,868.409210205078,-0.0387928556153861,"positive",9104458.2901762
"M131T823_POS",131.001398165614,822.984924316406,0.0227252674658956,"positive",12662506256.1881
"M131T824_2_POS",131.050207890508,823.786193847656,0.0483401480821907,"positive",8772290.92799103
"M131T33_POS",131.049175070946,33.1159572601318,-0.125686057330577,"positive",49985588.4287994
"M131T263_POS",131.049535061799,262.820831298828,0.188596494818292,"positive",6315893.14466931
"M131T208_POS",131.068659619401,208.439651489258,0.0308589360210363,"positive",10967548.6813336
"M131T279_POS",131.068928451979,278.536224365234,-0.0323615732016063,"positive",7867904.33162468
"M131T41_POS",131.081391915549,40.8176307678223,0.0569607056509504,"positive",14909948.7042487
"M132T33_1_POS",131.96133580497,32.6612205505371,-0.00788905903039813,"positive",14642110.1739675
"M132T823_POS",132.004763436613,823.263977050781,0.0579383474085486,"positive",342997315.919941
"M132T278_POS",132.044446228061,278.497894287109,-0.0419023327197487,"positive",2469138.21230677
"M132T33_2_POS",132.06527358669,33.3828239440918,-0.042449212783386,"positive",16220050.167722
"M132T45_POS",132.08067385544,44.9706611633301,-0.23973177162181,"positive",40978980.3467578
"M132T174_POS",132.080808693697,174.035018920898,-0.0937717330387427,"positive",5860240.74499475
"M132T34_POS",132.101912595793,33.6350555419922,-0.0621421892697459,"positive",14101459.0357012
"M133T581_POS",132.78883102478,581.40478515625,-0.210997238428067,"positive",2164337.05253175
"M133T862_POS",132.958235406224,861.682983398438,-0.0331323431672537,"positive",205715221.05061
"M133T895_POS",132.958304934896,895.37890625,-0.00585036613002397,"positive",48257457.8754107
"M133T1004_POS",132.958341106589,1003.52648925781,0.0084332551286708,"positive",34317357.8310672
"M133T949_POS",132.958331596623,949.273132324219,0.0366117208388748,"positive",45161598.7877431
"M133T975_POS",132.958349529236,975.300109863281,-0.00728602215297777,"positive",42612248.837121
"M133T923_POS",132.958326168803,923.241088867188,0.0315202827833564,"positive",56681420.8673859
"M133T824_POS",132.997467526504,823.567138671875,0.092473888314319,"positive",58637113.9442122
"M133T36_POS",133.034389720567,35.5474891662598,-0.00419739739490969,"positive",40267728.0917124
"M133T458_POS",133.064802033916,458.037567138672,0.0637605761434313,"positive",1534582.0840378
"M133T45_POS",133.084064031891,44.79296875,-0.148018875970739,"positive",4322734.3467464
"M133T35_POS",133.105305786456,34.997688293457,0.0134476545299868,"positive",4459292.37013501
"M133T587_POS",133.101197848901,587.324890136719,0.0550569926131173,"positive",62513450.7701767
"M133T604_POS",133.292825705732,603.985412597656,-0.301119781371157,"positive",907559.304305649
"M134T925_POS",133.966224629114,924.797576904297,0.0191091845254277,"positive",4685325.39778198
"M134T946_POS",133.966228421814,946.179077148438,-0.00125441462552897,"positive",4438574.4611921
"M134T1004_POS",133.966244217887,1004.43615722656,0.0133821185844899,"positive",3770519.27848757
"M134T858_POS",133.966131041418,857.967529296875,-0.00712617874315777,"positive",18262417.1185184
"M134T893_POS",133.966190945613,893.011016845703,-0.00213260219401137,"positive",6785557.58402083
"M134T974_POS",133.966241117414,973.649261474609,0.0586234221943395,"positive",4403466.92490645
"M134T835_POS",134.002385329352,835.497314453125,-0.00253473983977034,"positive",36685109.5373128
"M134T278_POS",134.060044805034,278.296356201172,-0.0878372201704188,"positive",7463578.75944125
"M134T37_POS",134.044817456149,37.28444480896,0.0453286652077621,"positive",46635537.0268
"M134T191_POS",134.060045701522,191.169929504395,-0.0638425108223648,"positive",35168328.9868502
"M135T970_POS",134.958623937445,969.721954345703,-0.060087495806621,"positive",10779632.7205841
"M135T866_POS",134.958603289153,866.019958496094,-0.0478691121606979,"positive",16661234.3401407
"M135T906_POS",134.958667808645,906.217407226562,-0.0094679975120484,"positive",19107748.2017539
"M135T115_POS",134.996495643882,115.461410522461,0.00596993531231205,"positive",408048571.075718
"M135T917_POS",134.996462865065,917.056579589844,-0.044067157245198,"positive",515752550.37995
"M135T974_POS",134.996473157131,973.752136230469,0.0726108192097412,"positive",480801275.596219
"M135T942_POS",134.996467263684,941.886138916016,-0.00794234016700479,"positive",449650253.484537
"M135T1008_POS",134.996478856247,1007.50872802734,0.0208915587334796,"positive",424258252.258453
"M135T894_POS",134.996448680266,893.523132324219,-0.000870725554886228,"positive",375198848.807026
"M135T824_POS",134.995393179156,823.5703125,0.0317849925542088,"positive",101759837.731801
"M135T865_POS",134.996424351363,865.056701660156,0.0537139039011184,"positive",792960079.468586
"M135T36_POS",134.996487202088,36.3947982788086,0.0266751206706366,"positive",173749880.170831
"M135T823_POS",135.032761669885,822.678894042969,0.085881022337351,"positive",568231115.282293
"M135T641_POS",135.032823736951,641.011596679688,-0.00538261880345596,"positive",34656457.3827172
"M135T589_POS",135.032838268222,589.239624023438,0.0863291118296824,"positive",44453650.9086435
"M135T614_POS",135.032842061789,614.171264648438,-0.0319531090660593,"positive",50573852.9485625
"M135T600_POS",135.032820720551,600.480651855469,0.0492955217754999,"positive",58986022.7932804
"M135T569_POS",135.032859681644,569.491333007812,-0.00221921169173928,"positive",67734993.4348364
"M135T795_POS",135.032787566777,795.1513671875,0.0154607760240847,"positive",43133408.0813719
"M135T542_POS",135.032869169009,541.683959960938,0.0267873900570154,"positive",55850419.8830831
"M135T675_POS",135.032819108364,674.570892333984,-0.03156593968868,"positive",60088494.4771802
"M135T477_POS",135.032866603765,476.681640625,0.00721082688158076,"positive",47288009.5813134
"M135T756_POS",135.032789305814,755.547485351562,0.0546559167558542,"positive",51728750.7959915
"M135T735_POS",135.032806129031,735.107238769531,-0.0800262910768439,"positive",48309635.358795
"M135T706_POS",135.032808219925,705.662170410156,0.0421652875901703,"positive",63197515.8376076
"M135T446_POS",135.03286990483,446.094650268555,0.00493941058879316,"positive",48167986.3289913
"M135T502_POS",135.03287465449,501.677062988281,0.0404107115948236,"positive",49894697.3435967
"M135T417_POS",135.032868537711,417.021392822266,0.0546344155388123,"positive",34612882.7298959
"M135T210_POS",135.044071690565,210.080718994141,-0.0397141488473895,"positive",46239416.6605632
"M135T434_POS",135.080432751339,434.287780761719,-0.031085377164849,"positive",5343799.33939543
"M135T480_POS",135.080424948412,480.418029785156,0.0492774566240072,"positive",6467993.45748638
"M135T108_POS",135.101542851885,108.041801452637,0.0706218681509874,"positive",3880311.82622196
"M135T37_POS",135.116810957802,37.0442428588867,-0.0169710079418129,"positive",18218112.4826222
"M136T864_POS",135.99980202262,863.827392578125,0.0519980389446846,"positive",47700666.2281254
"M136T893_POS",135.999814416049,893.220001220703,0.033724260759592,"positive",24667275.0058635
"M136T991_POS",135.999832614162,990.87060546875,0.021865911896153,"positive",29561407.1357513
"M136T965_POS",135.999830212533,965.075012207031,-0.011112722639257,"positive",28446329.0147582
"M136T945_POS",135.999825283677,944.508758544922,-0.0189467898738051,"positive",27458872.6570586
"M136T920_POS",135.99982234012,919.742370605469,0.0340166950078373,"positive",32882704.6979899
"M136T827_POS",135.992693369149,826.700225830078,0.0261272378067532,"positive",3967973.48722966
"M136T41_POS",135.999918918701,40.7814254760742,-0.0199667999418021,"positive",14599110.219594
"M136T823_POS",136.036193154888,822.708923339844,0.0610816247800306,"positive",15732909.8794854
"M136T53_POS",136.061851415352,52.7569732666016,-0.0165270181328406,"positive",1566498.09520549
"M136T126_POS",136.073309358518,126.218795776367,0.0139421530278264,"positive",4929377.89799774
"M136T434_POS",136.083840485657,434.164260864258,-0.0149680619208007,"positive",1162138.28275843
"M136T156_POS",136.073349872574,156.440803527832,0.00324012133054532,"positive",4971849.58557733
"M136T35_POS",136.075729256715,34.8220233917236,0.0285016770777678,"positive",15767228.397477
"M137T840_POS",136.989552657789,839.811279296875,-0.0305528607400312,"positive",668262819.362991
"M137T891_POS",136.992509584116,891.046264648438,0.0704175033596519,"positive",11864635.3197042
"M137T865_POS",137.000597148585,865.388854980469,-0.0114282507872881,"positive",14462308.3586704
"M137T964_POS",136.992626902435,964.1416015625,-0.0311032358574675,"positive",10867499.9872709
"M137T989_POS",136.992605301145,988.750122070312,0.0190934936509884,"positive",10210510.8728363
"M137T940_POS",136.992584968594,939.833312988281,0.0148646112777628,"positive",10588568.45366
"M137T916_POS",136.992599696883,915.813171386719,0.00716954985380272,"positive",11047792.9763418
"M137T1013_POS",137.000416613749,1012.81021118164,-0.00929619423458711,"positive",8966303.68005052
"M137T867_POS",137.029348577146,866.934173583984,0.0289857936436476,"positive",29705462.1408665
"M137T918_POS",137.029400567771,918.28759765625,0.0549024286516519,"positive",17844511.7439832
"M137T945_POS",137.029412630595,945.241149902344,0.0315947407016313,"positive",15991129.37769
"M137T1002_POS",137.029429737217,1001.66003417969,0.0855648453185724,"positive",15049756.1353576
"M137T971_POS",137.029420161866,970.973999023438,0.00883565822155374,"positive",16478050.4945613
"M137T894_POS",137.029345653941,893.831024169922,0.0865708161831237,"positive",11135248.8449185
"M137T833_POS",137.018817607606,833.070831298828,-0.0174551245076927,"positive",34952552.2404654
"M137T39_2_POS",137.04570940967,38.6851005554199,0.0312186463681467,"positive",877457729.231881
"M137T182_POS",137.082234613231,181.823928833008,0.0237550843304173,"positive",10775595.3112803
"M137T36_1_POS",137.095871632636,36.3084259033203,-0.0555848047250158,"positive",2149985.29335395
"M137T480_POS",137.132521786404,479.796203613281,0.0386814563056915,"positive",2326600.24136242
"M138T841_POS",137.99280791541,840.9833984375,0.0307653511627728,"positive",13082969.5467893
"M138T873_POS",137.992715516855,873.4609375,-0.0106315554858659,"positive",1729174.13722789
"M138T898_POS",137.992707943831,897.849761962891,-0.0393581547600148,"positive",1882374.83448864
"M138T990_POS",137.992713427262,989.869018554688,0.00995907469140128,"positive",2066594.36083406
"M138T973_POS",137.992719644793,973.138885498047,-0.0464624636095695,"positive",2054881.6537309
"M138T939_POS",137.992706592016,938.81103515625,0.00910666498806929,"positive",2028408.54464511
"M138T1009_POS",137.992719519724,1009.07803344727,0.0171808733874397,"positive",1645690.36421821
"M138T958_POS",137.992711860046,958.269165039062,0.0133120700378855,"positive",1860965.56293876
"M138T916_POS",137.992708012812,916.434448242188,0.042089517183338,"positive",2022119.47684207
"M138T38_POS",138.049115415909,38.0082988739014,0.0323019360810867,"positive",54580524.2028656
"M138T266_POS",138.066251989426,265.687133789062,0.276010164608285,"positive",21397475.8744049
"M138T511_POS",138.055036078699,511.195281982422,0.540540478457794,"positive",10168641.3968745
"M138T182_POS",138.066221843054,181.836410522461,0.127864006741601,"positive",2448225.25448298
"M138T822_POS",138.287477241661,822.085632324219,0.103534996235025,"positive",793810.741028878
"M139T823_POS",138.991420559994,823.49853515625,0.0217153001474223,"positive",12620616.4093364
"M139T39_POS",138.989357304445,39.0444297790527,-0.00421645059958608,"positive",14200165.0295231
"M139T824_POS",139.02757749487,823.563415527344,0.0713096416492054,"positive",26294246.3933023
"M139T866_POS",139.018146600095,866.004821777344,0.0521477511226062,"positive",6988274.04477965
"M139T905_POS",139.018165563962,905.291839599609,-0.0110944952700774,"positive",3849299.83742515
"M139T967_POS",139.018187309266,966.628753662109,-0.010861240983416,"positive",3797463.53174415
"M139T423_POS",139.039047493997,422.740905761719,0.00869404218091333,"positive",4155004.65066833
"M139T831_POS",139.054496443372,830.966003417969,0.0099498282832495,"positive",78109178.7118845
"M139T34_POS",139.049984554911,34.2117023468018,-0.0145332595317304,"positive",4411068.55890878
"M139T497_POS",139.039056669214,496.809173583984,0.0116276753127052,"positive",973306.515371698
"M139T171_POS",139.039030477265,171.268463134766,0.0208728447112394,"positive",4376410.49228954
"M139T511_POS",139.058288762432,511.163513183594,0.192900351256978,"positive",3244578.14379504
"M139T81_POS",139.072957541903,81.1192245483398,0.0197388398505578,"positive",3977680.18562996
"M139T266_POS",139.069608103726,265.675872802734,0.156659563279733,"positive",26820899.2854582
"M139T166_POS",139.086644880623,165.573104858398,0.0692513646499069,"positive",33579381.4260867
"M139T37_2_POS",139.111689442848,36.8578720092773,0.0186143320980894,"positive",15221189.8008225
"M140T824_2_POS",140.068073007182,824.127868652344,0.000253398773958574,"positive",52474751.4911545
"M140T266_POS",140.068233037254,265.983840942383,0.0381415516025897,"positive",45833912.7648936
"M140T573_POS",140.068221258581,573.313171386719,0.0899834191560027,"positive",88145899.9449591
"M140T182_POS",140.068235243579,181.826736450195,0.0627988464662091,"positive",30271631.1525995
"M141T823_POS",140.76441704451,823.263244628906,0.0473272166041663,"positive",951972.748313513
"M141T865_POS",141.01379145206,864.773712158203,0.0571301788925457,"positive",16104654.6929325
"M141T555_POS",141.018252804821,555.037445068359,0.568047790609153,"positive",1671686.01284097
"M141T967_POS",141.013821147727,966.723266601562,0.0155431826090164,"positive",16534914.8072917
"M141T942_POS",141.013816916887,942.450561523438,-0.0221134855804466,"positive",19396345.0640748
"M141T908_POS",141.013812892946,908.074523925781,-0.00170564524216078,"positive",11458628.9806474
"M141T1001_POS",141.013827839347,1001.03234863281,-0.0465749099606976,"positive",18352542.0809969
"M141T33_POS",141.052081531943,33.1558380126953,-0.12012041273514,"positive",4032274.24201089
"M141T829_POS",141.050069698134,829.435852050781,0.0141438486008597,"positive",69493005.9308025
"M141T825_POS",141.071523447389,824.963928222656,0.025182614721965,"positive",2709142.63507614
"M141T38_POS",141.09094624978,37.5851593017578,0.045543028507434,"positive",28530488.2209878
"M142T33_1_POS",142.024810515243,33.1688270568848,0.220505097249899,"positive",7765694.24977002
"M142T46_POS",142.065170300544,46.1217803955078,-0.271522500783309,"positive",9281173.08125406
"M142T33_2_POS",142.08624685011,33.0965843200684,0.0449240648025752,"positive",3329228.58451338
"M142T247_POS",142.122696165622,247.159622192383,-0.0123949207304287,"positive",2349265.13991343
"M143T45_POS",143.072958101165,45.2447929382324,-0.218202697378918,"positive",14411446.4701024
"M143T279_POS",143.072961496799,278.946014404297,-0.0432791184694299,"positive",36606769.8238092
"M143T37_POS",143.106730823764,36.9051856994629,0.0057253847758193,"positive",10400330.2754704
"M143T174_POS",143.117909735887,174.245910644531,-0.064876043946622,"positive",30207418.1066467
"M144T31_POS",143.930464539744,31.4993457794189,0.0690611422914542,"positive",29221560.2223202
"M144T279_1_POS",144.044515206416,278.568145751953,-0.0811233545461057,"positive",4269938.64606668
"M144T36_POS",144.065496730795,35.8472747802734,-0.0733228663727404,"positive",1913242.29272219
"M144T511_POS",144.065684994435,511.196990966797,0.286844993602865,"positive",3196646.20346553
"M144T279_2_POS",144.080850985197,279.335815429688,-0.0729686271857964,"positive",2422841.91157255
"M144T46_2_POS",144.080798466422,46.2890586853027,-0.266442270495247,"positive",69157919.6398863
"M144T34_POS",144.101937928237,33.6541366577148,-0.0347636189735143,"positive",22163924.7010236
"M144T360_POS",144.138394610458,359.599822998047,0.0237393049736032,"positive",5431057.8103867
"M145T863_POS",144.99747018425,862.914581298828,0.0102931104027983,"positive",11098030.1090033
"M145T908_POS",144.997460253683,907.765197753906,0.0417108421139259,"positive",4688521.13693492
"M145T951_POS",144.997471155846,950.81591796875,0.0223827816877187,"positive",4700998.42752516
"M145T1005_POS",144.997481174,1005.06558227539,0.044922427878644,"positive",4407101.97808526
"M145T976_POS",144.997476100809,976.236633300781,0.0028988005703014,"positive",4634970.63744604
"M145T826_POS",144.983894650127,825.750427246094,-0.00391148134826423,"positive",12548844.7192105
"M145T33_1_POS",145.031702414277,32.8557453155518,-0.0749558380911819,"positive",2523490.05929289
"M145T278_POS",145.052251901681,278.367080688477,-0.0911423023110257,"positive",1909095.51208665
"M145T46_POS",145.084129365567,46.0414085388184,-0.231695905584792,"positive",6822864.73993507
"M145T618_POS",145.10123326873,618.142150878906,-0.0876305548373422,"positive",2436858.12631602
"M145T33_2_POS",145.10541102946,33.3043518066406,-0.103085210830513,"positive",25538509.3266446
"M146T842_POS",145.965575694697,842.108520507812,0.0285559905087455,"positive",16709880.3096643
"M146T883_POS",145.965754103417,882.694213867188,0.00752209312856578,"positive",3440661.02575941
"M146T922_POS",145.965816532194,921.703979492188,0.0242913465090956,"positive",1865996.61929336
"M146T965_POS",145.96583775683,965.384033203125,0.0668595385922719,"positive",1855919.58668679
"M146T1001_POS",145.965845374804,1001.02313232422,-0.0555118510071101,"positive",1566730.85518365
"M146T826_POS",145.976794228948,826.151672363281,0.0475142830912562,"positive",50544392.689537
"M146T45_POS",146.060048864451,44.799690246582,-0.248252093407144,"positive",121261481.748406
"M146T240_POS",146.060146978218,239.909530639648,-0.228008181414975,"positive",32209801.7197297
"M146T208_POS",146.060146155121,208.283142089844,-0.013786291324866,"positive",43572529.2977807
"M146T180_POS",146.060145779496,179.916549682617,-0.129159064271222,"positive",34197341.344333
"M146T278_POS",146.060130113034,278.361373901367,-0.0504389352620202,"positive",10285012.4746223
"M146T156_POS",146.060123645357,156.324310302734,-0.0763423274079507,"positive",13364451.581108
"M146T127_POS",146.060103344809,127.425796508789,-0.0226914671987762,"positive",10416706.8983533
"M146T35_1_POS",146.081141586079,34.939998626709,0.127720429341655,"positive",3278338.69035902
"M146T35_2_POS",146.117564200965,34.8463439941406,0.10006977574335,"positive",11078079.5623672
"M147T842_POS",146.973841300321,841.866516113281,-0.0189116328769409,"positive",656422498.946024
"M147T823_POS",147.050164517734,823.345611572266,0.00911436295466455,"positive",1155186559.99002
"M147T641_POS",147.050203616257,640.778686523438,-0.0157621912333578,"positive",128218752.981045
"M147T570_POS",147.050270467126,569.844604492188,0.00581727372190181,"positive",256112505.937597
"M147T610_POS",147.050216908577,609.699645996094,-0.0477943887952991,"positive",236078842.011459
"M147T500_POS",147.050302181133,499.986053466797,0.0750018194318793,"positive",185313902.022632
"M147T589_POS",147.050227362366,589.436950683594,0.0379722405786813,"positive",116348365.950329
"M147T475_POS",147.0502973032,474.913009643555,-0.00885053800755876,"positive",196711922.246856
"M147T407_POS",147.050305327384,406.777099609375,-0.027220039374969,"positive",202558931.179411
"M147T540_POS",147.050282704289,539.841247558594,0.154403852608447,"positive",267670560.15918
"M147T789_POS",147.050174008225,789.374145507812,0.0474062756059234,"positive",145540117.035846
"M147T516_POS",147.050290998973,516.375915527344,-0.0744931490070319,"positive",191429044.365449
"M147T381_POS",147.050312673,380.999206542969,0.0917889315050276,"positive",161893700.83721
"M147T443_POS",147.050311297175,443.117523193359,0.0292661205536271,"positive",285363791.141151
"M147T367_POS",147.050304565139,366.737365722656,0.0611691928368173,"positive",182424498.688228
"M147T353_POS",147.050307661749,352.770233154297,0.0782920365335436,"positive",165541576.164326
"M147T756_POS",147.050183954174,756.115051269531,0.0257407320471839,"positive",152097929.155806
"M147T338_POS",147.050321711981,338.496109008789,0.101117702000551,"positive",150135753.860512
"M147T706_POS",147.050194150725,706.057495117188,0.0352120918894693,"positive",203198193.193504
"M147T675_POS",147.050201866501,674.510375976562,0.00407810840680802,"positive",239087536.741723
"M147T735_POS",147.050197398068,734.508605957031,-0.0432726592560798,"positive",146450977.902625
"M147T208_POS",147.050412003952,207.902969360352,0.0607868604959193,"positive",65542143.7437237
"M147T240_POS",147.050384524219,239.954940795898,0.167212826611089,"positive",59310648.670697
"M147T169_POS",147.050378869851,168.644485473633,-0.0364404779497863,"positive",63787155.726806
"M147T289_POS",147.050323789381,289.498352050781,0.0431577059043364,"positive",136596232.318699
"M147T260_POS",147.050319125578,259.797882080078,0.0189642209016128,"positive",119481939.132425
"M147T273_POS",147.050314493097,272.57470703125,0.110132256836602,"positive",118758639.462307
"M147T316_POS",147.050315605022,315.845718383789,-0.0666156369265267,"positive",220770984.457329
"M147T44_POS",147.063535402858,43.7737236022949,-0.276358549211439,"positive",11120131.9651167
"M147T34_POS",147.112852512781,34.4601650238037,0.0166493007746182,"positive",3225824.43861936
"M147T825_2_POS",147.112595405314,825.023834228516,0.0529469091834564,"positive",933019.030403788
"M148T839_POS",147.981575377136,839.371032714844,0.0630956163508126,"positive",24342559.4725649
"M148T36_POS",148.03937022061,36.0030899047852,0.00638018384241469,"positive",19461607.088298
"M148T171_POS",148.039388812001,171.397186279297,-0.0438139059418639,"positive",37075260.9784995
"M148T645_POS",148.051003373278,644.706359863281,0.00146562205383803,"positive",11621860.8282237
"M148T824_POS",148.050953492814,823.509643554688,0.0319922035285958,"positive",129128571.285515
"M148T590_POS",148.051008174475,590.109313964844,0.0660718389989399,"positive",17690973.8159708
"M148T33_POS",148.075693490497,33.1555519104004,-0.0699394330893737,"positive",2542586.98098723
"M148T278_POS",148.075735392191,278.303314208984,-0.0606110902586608,"positive",4888277.65068169
"M149T541_POS",149.02332104615,540.864501953125,-0.00972956615860041,"positive",351312597.881148
"M149T417_POS",149.023252069173,417.020614624023,0.026294263035983,"positive",4178889.78762209
"M149T666_POS",149.023345556039,665.82666015625,0.0276497097863091,"positive",14970734.6144354
"M149T824_POS",149.047642810392,823.621185302734,0.0444156745719142,"positive",146130178.30606
"M149T589_POS",149.04779603178,588.942474365234,0.0639689521357513,"positive",18119168.8148017
"M149T644_POS",149.047786667216,643.848754882812,-0.0225357529664403,"positive",14969123.2800515
"M149T615_POS",149.047801721648,615.164611816406,-0.0393697901922823,"positive",19111097.9152973
"M149T33_POS",149.059724212276,33.1053657531738,-0.100236904202017,"positive",37400859.4726031
"M149T318_POS",149.059646304813,317.93798828125,0.0259504647692486,"positive",15650340.8671598
"M149T171_POS",149.04265311043,171.476684570312,-0.0303456055244569,"positive",2677758.95249709
"M149T497_POS",149.059563202815,496.56657409668,0.0279204511057007,"positive",89424127.7201864
"M149T480_POS",149.096129419573,480.051818847656,0.0488049902374574,"positive",18756155.6743798
"M149T588_POS",149.096101104815,587.686645507812,0.10576588760022,"positive",61557659.4146418
"M149T555_2_POS",149.132464221467,555.168762207031,0.326037819045831,"positive",4086848.1343274
"M150T868_POS",149.961031356624,868.101806640625,0.0368550916103721,"positive",84741297.5360343
"M150T1000_POS",149.961067497981,999.994812011719,0.0479154326838315,"positive",41213589.4727916
"M150T947_POS",149.961057218426,947.417541503906,-0.0197402703156147,"positive",42898025.3898687
"M150T970_POS",149.961061725756,970.482116699219,-0.0212421111548129,"positive",45391616.4215776
"M150T920_POS",149.961046686493,920.463684082031,0.00792669353375274,"positive",60227763.5225097
"M150T897_POS",149.961026383908,897.244018554688,0.0117563729266455,"positive",34045873.1171101
"M150T36_POS",149.971979681925,35.9741020202637,0.0185153203208469,"positive",8363998.19375941
"M150T825_POS",150.015361236087,824.725250244141,0.117677945265076,"positive",97912646.5213504
"M150T541_POS",150.026688058007,541.049194335938,-0.0133561785016526,"positive",25621576.7146887
"M150T33_POS",150.058542611993,33.3263301849365,-0.0473450900438473,"positive",3081383.86023644
"M150T215_POS",150.088870570586,215.251907348633,-0.0297955548423943,"positive",1633272.79159213
"M150T480_POS",150.099444602211,480.186569213867,0.081009757924107,"positive",73071545.4349138
"M151T863_POS",150.968806831287,863.203277587891,0.0219050948410641,"positive",304207753.412448
"M151T831_POS",151.005220305173,831.210266113281,-0.0440535457065631,"positive",440183607.1601
"M151T851_POS",151.045067465071,850.529235839844,0.0332168143409274,"positive",22699286.6506888
"M151T134_POS",151.061358295279,134.079132080078,0.127646797258877,"positive",48934676.7799849
"M151T83_POS",151.061431896768,83.3048858642578,0.367313372117627,"positive",2268751.77755185
"M151T344_POS",151.075418024748,344.394470214844,0.0353397277149137,"positive",5111689.58751412
"M151T400_POS",151.075428385211,399.627166748047,0.00590646395555725,"positive",9117742.4571237
"M151T41_POS",151.096505720205,41.2835636138916,-0.0167495365580435,"positive",5791046.97412046
"M151T38_POS",151.111731783666,37.7305717468262,0.0260541956064729,"positive",8096716.85675368
"M152T833_POS",152.00810768293,833.003845214844,-0.0214590994315996,"positive",16250118.1920685
"M152T644_POS",152.070613182369,643.949829101562,-0.124137099626873,"positive",19510458.8387765
"M152T400_POS",152.078860850576,399.629180908203,0.0178934661917493,"positive",926352.467089125
"M152T86_POS",152.070631662044,86.413932800293,-0.0391442338722162,"positive",61337081.1130948
"M153T1014_1_POS",152.969273870785,1014.08874511719,-0.0394773552657418,"positive",61930296.6091692
"M153T871_POS",152.969227454163,870.614624023438,0.0304236764730303,"positive",98164455.1358234
"M153T956_POS",152.969264650709,956.092559814453,-0.0477076023328218,"positive",71567620.4785127
"M153T991_POS",152.969275114932,990.544189453125,0.0111433670350136,"positive",75488859.5191611
"M153T922_POS",152.969256534061,922.326751708984,0.0417573396018088,"positive",103066422.598757
"M153T899_POS",152.969244610198,898.797973632812,-0.00281645297361953,"positive",46507219.3249354
"M153T853_POS",153.033723327478,853.366180419922,0.0197429247868545,"positive",7273806.09089285
"M153T886_POS",153.033742677981,886.094909667969,0.0377836993853472,"positive",4792636.60177669
"M153T929_POS",153.033754911308,929.445678710938,0.0330475328111439,"positive",3481478.18013277
"M153T1002_POS",153.033765627247,1001.63565063477,-0.0321309586391223,"positive",2886723.75578946
"M153T976_POS",153.033764046648,975.919616699219,0.0372782880612997,"positive",3080337.74524744
"M153T962_POS",153.033761652745,962.12744140625,-0.0149465459566963,"positive",3234295.9933862
"M153T37_1_POS",153.040777782761,37.4292888641357,0.0214437772337213,"positive",7964332.99400798
"M153T823_POS",153.04333721487,822.686706542969,0.0701784239833255,"positive",99535221.5212041
"M153T645_POS",153.043567733496,644.780883789062,-0.126294417897539,"positive",5076525.60436355
"M153T423_POS",153.054782558097,422.679306030273,-0.0114976947043323,"positive",2669205.01102474
"M153T491_POS",153.054819371147,490.659149169922,-0.0459091095855197,"positive",1294472.02771821
"M153T590_POS",153.043422393054,589.781341552734,0.0951759188304431,"positive",12403727.0911155
