variable_id,mz,rt,condition,polarity,mean_intensity
M135T823_POS,135.0327617,822.678894,0.085881022,positive,568231115.3
M135T641_POS,135.0328237,641.0115967,-0.005382619,positive,34656457.38
M135T589_POS,135.0328383,589.239624,0.086329112,positive,44453650.91
M135T614_POS,135.0328421,614.1712646,-0.031953109,positive,50573852.95
M135T600_POS,135.0328207,600.4806519,0.049295522,positive,58986022.79
M135T569_POS,135.0328597,569.491333,-0.002219212,positive,67734993.43
M135T795_POS,135.0327876,795.1513672,0.015460776,positive,43133408.08
M135T542_POS,135.0328692,541.68396,0.02678739,positive,55850419.88
M135T675_POS,135.0328191,674.5708923,-0.03156594,positive,60088494.48
M135T477_POS,135.0328666,476.6816406,0.007210827,positive,47288009.58
M135T756_POS,135.0327893,755.5474854,0.054655917,positive,51728750.8
M135T735_POS,135.0328061,735.1072388,-0.080026291,positive,48309635.36
M135T706_POS,135.0328082,705.6621704,0.042165288,positive,63197515.84
M135T446_POS,135.0328699,446.0946503,0.004939411,positive,48167986.33
M135T502_POS,135.0328747,501.677063,0.040410712,positive,49894697.34
M135T417_POS,135.0328685,417.0213928,0.054634416,positive,34612882.73
M135T210_POS,135.0440717,210.080719,-0.039714149,positive,46239416.66
M135T434_POS,135.0804328,434.2877808,-0.031085377,positive,5343799.339
M135T480_POS,135.0804249,480.4180298,0.049277457,positive,6467993.457
M135T108_POS,135.1015429,108.0418015,0.070621868,positive,3880311.826
M135T37_POS,135.116811,37.04424286,-0.016971008,positive,18218112.48
M136T864_POS,135.999802,863.8273926,0.051998039,positive,47700666.23
M136T893_POS,135.9998144,893.2200012,0.033724261,positive,24667275.01
M136T991_POS,135.9998326,990.8706055,0.021865912,positive,29561407.14
M136T965_POS,135.9998302,965.0750122,-0.011112723,positive,28446329.01
M136T945_POS,135.9998253,944.5087585,-0.01894679,positive,27458872.66
M136T920_POS,135.9998223,919.7423706,0.034016695,positive,32882704.7
M136T827_POS,135.9926934,826.7002258,0.026127238,positive,3967973.487
M136T41_POS,135.9999189,40.78142548,-0.0199668,positive,14599110.22
M136T823_POS,136.0361932,822.7089233,0.061081625,positive,15732909.88
M136T53_POS,136.0618514,52.75697327,-0.016527018,positive,1566498.095
M136T126_POS,136.0733094,126.2187958,0.013942153,positive,4929377.898
M136T434_POS,136.0838405,434.1642609,-0.014968062,positive,1162138.283
M136T156_POS,136.0733499,156.4408035,0.003240121,positive,4971849.586
M136T35_POS,136.0757293,34.82202339,0.028501677,positive,15767228.4
M137T840_POS,136.9895527,839.8112793,-0.030552861,positive,668262819.4
M137T891_POS,136.9925096,891.0462646,0.070417503,positive,11864635.32
M137T865_POS,137.0005971,865.388855,-0.011428251,positive,14462308.36
M137T964_POS,136.9926269,964.1416016,-0.031103236,positive,10867499.99
M137T989_POS,136.9926053,988.7501221,0.019093494,positive,10210510.87
M137T940_POS,136.992585,939.833313,0.014864611,positive,10588568.45
M137T916_POS,136.9925997,915.8131714,0.00716955,positive,11047792.98
M137T1013_POS,137.0004166,1012.810211,-0.009296194,positive,8966303.68
M137T867_POS,137.0293486,866.9341736,0.028985794,positive,29705462.14
M137T918_POS,137.0294006,918.2875977,0.054902429,positive,17844511.74
M137T945_POS,137.0294126,945.2411499,0.031594741,positive,15991129.38
M137T1002_POS,137.0294297,1001.660034,0.085564845,positive,15049756.14
M137T971_POS,137.0294202,970.973999,0.008835658,positive,16478050.49
M137T894_POS,137.0293457,893.8310242,0.086570816,positive,11135248.84
M137T833_POS,137.0188176,833.0708313,-0.017455125,positive,34952552.24
M137T39_2_POS,137.0457094,38.68510056,0.031218646,positive,877457729.2
M137T182_POS,137.0822346,181.8239288,0.023755084,positive,10775595.31
M137T36_1_POS,137.0958716,36.3084259,-0.055584805,positive,2149985.293
M137T480_POS,137.1325218,479.7962036,0.038681456,positive,2326600.241
M138T841_POS,137.9928079,840.9833984,0.030765351,positive,13082969.55
M138T873_POS,137.9927155,873.4609375,-0.010631555,positive,1729174.137
M138T898_POS,137.9927079,897.849762,-0.039358155,positive,1882374.834
M138T990_POS,137.9927134,989.8690186,0.009959075,positive,2066594.361
M138T973_POS,137.9927196,973.1388855,-0.046462464,positive,2054881.654
M138T939_POS,137.9927066,938.8110352,0.009106665,positive,2028408.545
M138T1009_POS,137.9927195,1009.078033,0.017180873,positive,1645690.364
M138T958_POS,137.9927119,958.269165,0.01331207,positive,1860965.563
M138T916_POS,137.992708,916.4344482,0.042089517,positive,2022119.477
M138T38_POS,138.0491154,38.00829887,0.032301936,positive,54580524.2
M138T266_POS,138.066252,265.6871338,0.276010165,positive,21397475.87
M138T511_POS,138.0550361,511.195282,0.540540478,positive,10168641.4
M138T182_POS,138.0662218,181.8364105,0.127864007,positive,2448225.254
M138T822_POS,138.2874772,822.0856323,0.103534996,positive,793810.741
M139T823_POS,138.9914206,823.4985352,0.0217153,positive,12620616.41
M139T39_POS,138.9893573,39.04442978,-0.004216451,positive,14200165.03
M139T824_POS,139.0275775,823.5634155,0.071309642,positive,26294246.39
M139T866_POS,139.0181466,866.0048218,0.052147751,positive,6988274.045
M139T905_POS,139.0181656,905.2918396,-0.011094495,positive,3849299.837
M139T967_POS,139.0181873,966.6287537,-0.010861241,positive,3797463.532
M139T423_POS,139.0390475,422.7409058,0.008694042,positive,4155004.651
M139T831_POS,139.0544964,830.9660034,0.009949828,positive,78109178.71
M139T34_POS,139.0499846,34.21170235,-0.01453326,positive,4411068.559
M139T497_POS,139.0390567,496.8091736,0.011627675,positive,973306.5154
M139T171_POS,139.0390305,171.2684631,0.020872845,positive,4376410.492
M139T511_POS,139.0582888,511.1635132,0.192900351,positive,3244578.144
M139T81_POS,139.0729575,81.11922455,0.01973884,positive,3977680.186
M139T266_POS,139.0696081,265.6758728,0.156659563,positive,26820899.29
M139T166_POS,139.0866449,165.5731049,0.069251365,positive,33579381.43
M139T37_2_POS,139.1116894,36.85787201,0.018614332,positive,15221189.8
M140T824_2_POS,140.068073,824.1278687,0.000253399,positive,52474751.49
M140T266_POS,140.068233,265.9838409,0.038141552,positive,45833912.76
M140T573_POS,140.0682213,573.3131714,0.089983419,positive,88145899.94
M140T182_POS,140.0682352,181.8267365,0.062798846,positive,30271631.15
M141T823_POS,140.764417,823.2632446,0.047327217,positive,951972.7483
M141T865_POS,141.0137915,864.7737122,0.057130179,positive,16104654.69
M141T555_POS,141.0182528,555.0374451,0.568047791,positive,1671686.013
M141T967_POS,141.0138211,966.7232666,0.015543183,positive,16534914.81
M141T942_POS,141.0138169,942.4505615,-0.022113486,positive,19396345.06
M141T908_POS,141.0138129,908.0745239,-0.001705645,positive,11458628.98
M141T1001_POS,141.0138278,1001.032349,-0.04657491,positive,18352542.08
M141T33_POS,141.0520815,33.15583801,-0.120120413,positive,4032274.242
M141T829_POS,141.0500697,829.4358521,0.014143849,positive,69493005.93
M141T825_POS,141.0715234,824.9639282,0.025182615,positive,2709142.635
M141T38_POS,141.0909462,37.5851593,0.045543029,positive,28530488.22
M142T33_1_POS,142.0248105,33.16882706,0.220505097,positive,7765694.25
M142T46_POS,142.0651703,46.1217804,-0.271522501,positive,9281173.081
M142T33_2_POS,142.0862469,33.09658432,0.044924065,positive,3329228.585
M142T247_POS,142.1226962,247.1596222,-0.012394921,positive,2349265.14
M143T45_POS,143.0729581,45.24479294,-0.218202697,positive,14411446.47
M143T279_POS,143.0729615,278.9460144,-0.043279118,positive,36606769.82
M143T37_POS,143.1067308,36.9051857,0.005725385,positive,10400330.28
M143T174_POS,143.1179097,174.2459106,-0.064876044,positive,30207418.11
M144T31_POS,143.9304645,31.49934578,0.069061142,positive,29221560.22
M144T279_1_POS,144.0445152,278.5681458,-0.081123355,positive,4269938.646
M144T36_POS,144.0654967,35.84727478,-0.073322866,positive,1913242.293
M144T511_POS,144.065685,511.196991,0.286844994,positive,3196646.203
M144T279_2_POS,144.080851,279.3358154,-0.072968627,positive,2422841.912
M144T46_2_POS,144.0807985,46.28905869,-0.26644227,positive,69157919.64
M144T34_POS,144.1019379,33.65413666,-0.034763619,positive,22163924.7
M144T360_POS,144.1383946,359.599823,0.023739305,positive,5431057.81
M145T863_POS,144.9974702,862.9145813,0.01029311,positive,11098030.11
M145T908_POS,144.9974603,907.7651978,0.041710842,positive,4688521.137
M145T951_POS,144.9974712,950.815918,0.022382782,positive,4700998.428
M145T1005_POS,144.9974812,1005.065582,0.044922428,positive,4407101.978
M145T976_POS,144.9974761,976.2366333,0.002898801,positive,4634970.637
M145T826_POS,144.9838947,825.7504272,-0.003911481,positive,12548844.72
M145T33_1_POS,145.0317024,32.85574532,-0.074955838,positive,2523490.059
M145T278_POS,145.0522519,278.3670807,-0.091142302,positive,1909095.512
M145T46_POS,145.0841294,46.04140854,-0.231695906,positive,6822864.74
M145T618_POS,145.1012333,618.1421509,-0.087630555,positive,2436858.126
M145T33_2_POS,145.105411,33.30435181,-0.103085211,positive,25538509.33
M146T842_POS,145.9655757,842.1085205,0.028555991,positive,16709880.31
M146T883_POS,145.9657541,882.6942139,0.007522093,positive,3440661.026
M146T922_POS,145.9658165,921.7039795,0.024291347,positive,1865996.619
M146T965_POS,145.9658378,965.3840332,0.066859539,positive,1855919.587
M146T1001_POS,145.9658454,1001.023132,-0.055511851,positive,1566730.855
M146T826_POS,145.9767942,826.1516724,0.047514283,positive,50544392.69
M146T45_POS,146.0600489,44.79969025,-0.248252093,positive,121261481.7
M146T240_POS,146.060147,239.9095306,-0.228008181,positive,32209801.72
M146T208_POS,146.0601462,208.2831421,-0.013786291,positive,43572529.3
M146T180_POS,146.0601458,179.9165497,-0.129159064,positive,34197341.34
M146T278_POS,146.0601301,278.3613739,-0.050438935,positive,10285012.47
M146T156_POS,146.0601236,156.3243103,-0.076342327,positive,13364451.58
M146T127_POS,146.0601033,127.4257965,-0.022691467,positive,10416706.9
M146T35_1_POS,146.0811416,34.93999863,0.127720429,positive,3278338.69
M146T35_2_POS,146.1175642,34.84634399,0.100069776,positive,11078079.56
M147T842_POS,146.9738413,841.8665161,-0.018911633,positive,656422498.9
M147T823_POS,147.0501645,823.3456116,0.009114363,positive,1155186560
M147T641_POS,147.0502036,640.7786865,-0.015762191,positive,128218753
M147T570_POS,147.0502705,569.8446045,0.005817274,positive,256112505.9
M147T610_POS,147.0502169,609.699646,-0.047794389,positive,236078842
M147T500_POS,147.0503022,499.9860535,0.075001819,positive,185313902
M147T589_POS,147.0502274,589.4369507,0.037972241,positive,116348366
M147T475_POS,147.0502973,474.9130096,-0.008850538,positive,196711922.2
M147T407_POS,147.0503053,406.7770996,-0.027220039,positive,202558931.2
M147T540_POS,147.0502827,539.8412476,0.154403853,positive,267670560.2
M147T789_POS,147.050174,789.3741455,0.047406276,positive,145540117
M147T516_POS,147.050291,516.3759155,-0.074493149,positive,191429044.4
M147T381_POS,147.0503127,380.9992065,0.091788932,positive,161893700.8
M147T443_POS,147.0503113,443.1175232,0.029266121,positive,285363791.1
M147T367_POS,147.0503046,366.7373657,0.061169193,positive,182424498.7
M147T353_POS,147.0503077,352.7702332,0.078292037,positive,165541576.2
M147T756_POS,147.050184,756.1150513,0.025740732,positive,152097929.2
M147T338_POS,147.0503217,338.496109,0.101117702,positive,150135753.9
M147T706_POS,147.0501942,706.0574951,0.035212092,positive,203198193.2
M147T675_POS,147.0502019,674.510376,0.004078108,positive,239087536.7
M147T735_POS,147.0501974,734.508606,-0.043272659,positive,146450977.9
M147T208_POS,147.050412,207.9029694,0.06078686,positive,65542143.74
M147T240_POS,147.0503845,239.9549408,0.167212827,positive,59310648.67
M147T169_POS,147.0503789,168.6444855,-0.036440478,positive,63787155.73
M147T289_POS,147.0503238,289.4983521,0.043157706,positive,136596232.3
M147T260_POS,147.0503191,259.7978821,0.018964221,positive,119481939.1
M147T273_POS,147.0503145,272.574707,0.110132257,positive,118758639.5
M147T316_POS,147.0503156,315.8457184,-0.066615637,positive,220770984.5
M147T44_POS,147.0635354,43.7737236,-0.276358549,positive,11120131.97
M147T34_POS,147.1128525,34.46016502,0.016649301,positive,3225824.439
M147T825_2_POS,147.1125954,825.0238342,0.052946909,positive,933019.0304
M148T839_POS,147.9815754,839.3710327,0.063095616,positive,24342559.47
M148T36_POS,148.0393702,36.0030899,0.006380184,positive,19461607.09
M148T171_POS,148.0393888,171.3971863,-0.043813906,positive,37075260.98
M148T645_POS,148.0510034,644.7063599,0.001465622,positive,11621860.83
M148T824_POS,148.0509535,823.5096436,0.031992204,positive,129128571.3
M148T590_POS,148.0510082,590.109314,0.066071839,positive,17690973.82
M148T33_POS,148.0756935,33.15555191,-0.069939433,positive,2542586.981
M148T278_POS,148.0757354,278.3033142,-0.06061109,positive,4888277.651
M149T541_POS,149.023321,540.864502,-0.009729566,positive,351312597.9
M149T417_POS,149.0232521,417.0206146,0.026294263,positive,4178889.788
M149T666_POS,149.0233456,665.8266602,0.02764971,positive,14970734.61
M149T824_POS,149.0476428,823.6211853,0.044415675,positive,146130178.3
M149T589_POS,149.047796,588.9424744,0.063968952,positive,18119168.81
M149T644_POS,149.0477867,643.8487549,-0.022535753,positive,14969123.28
M149T615_POS,149.0478017,615.1646118,-0.03936979,positive,19111097.92
M149T33_POS,149.0597242,33.10536575,-0.100236904,positive,37400859.47
M149T318_POS,149.0596463,317.9379883,0.025950465,positive,15650340.87
M149T171_POS,149.0426531,171.4766846,-0.030345606,positive,2677758.952
M149T497_POS,149.0595632,496.5665741,0.027920451,positive,89424127.72
M149T480_POS,149.0961294,480.0518188,0.04880499,positive,18756155.67
M149T588_POS,149.0961011,587.6866455,0.105765888,positive,61557659.41
M149T555_2_POS,149.1324642,555.1687622,0.326037819,positive,4086848.134
M150T868_POS,149.9610314,868.1018066,0.036855092,positive,84741297.54
M150T1000_POS,149.9610675,999.994812,0.047915433,positive,41213589.47
M150T947_POS,149.9610572,947.4175415,-0.01974027,positive,42898025.39
M150T970_POS,149.9610617,970.4821167,-0.021242111,positive,45391616.42
M150T920_POS,149.9610467,920.4636841,0.007926694,positive,60227763.52
M150T897_POS,149.9610264,897.2440186,0.011756373,positive,34045873.12
M150T36_POS,149.9719797,35.97410202,0.01851532,positive,8363998.194
M150T825_POS,150.0153612,824.7252502,0.117677945,positive,97912646.52
M150T541_POS,150.0266881,541.0491943,-0.013356179,positive,25621576.71
M150T33_POS,150.0585426,33.32633018,-0.04734509,positive,3081383.86
M150T215_POS,150.0888706,215.2519073,-0.029795555,positive,1633272.792
M150T480_POS,150.0994446,480.1865692,0.081009758,positive,73071545.43
M151T863_POS,150.9688068,863.2032776,0.021905095,positive,304207753.4
M151T831_POS,151.0052203,831.2102661,-0.044053546,positive,440183607.2
M151T851_POS,151.0450675,850.5292358,0.033216814,positive,22699286.65
M151T134_POS,151.0613583,134.0791321,0.127646797,positive,48934676.78
M151T83_POS,151.0614319,83.30488586,0.367313372,positive,2268751.778
M151T344_POS,151.075418,344.3944702,0.035339728,positive,5111689.588
M151T400_POS,151.0754284,399.6271667,0.005906464,positive,9117742.457
M151T41_POS,151.0965057,41.28356361,-0.016749537,positive,5791046.974
M151T38_POS,151.1117318,37.73057175,0.026054196,positive,8096716.857
M152T833_POS,152.0081077,833.0038452,-0.021459099,positive,16250118.19
M152T644_POS,152.0706132,643.9498291,-0.1241371,positive,19510458.84
M152T400_POS,152.0788609,399.6291809,0.017893466,positive,926352.4671
M152T86_POS,152.0706317,86.4139328,-0.039144234,positive,61337081.11
M153T1014_1_POS,152.9692739,1014.088745,-0.039477355,positive,61930296.61
M153T871_POS,152.9692275,870.614624,0.030423676,positive,98164455.14
M153T956_POS,152.9692647,956.0925598,-0.047707602,positive,71567620.48
M153T991_POS,152.9692751,990.5441895,0.011143367,positive,75488859.52
M153T922_POS,152.9692565,922.3267517,0.04175734,positive,103066422.6
M153T899_POS,152.9692446,898.7979736,-0.002816453,positive,46507219.32
M153T853_POS,153.0337233,853.3661804,0.019742925,positive,7273806.091
M153T886_POS,153.0337427,886.0949097,0.037783699,positive,4792636.602
M153T929_POS,153.0337549,929.4456787,0.033047533,positive,3481478.18
M153T1002_POS,153.0337656,1001.635651,-0.032130959,positive,2886723.756
M153T976_POS,153.033764,975.9196167,0.037278288,positive,3080337.745
M153T962_POS,153.0337617,962.1274414,-0.014946546,positive,3234295.993
M153T37_1_POS,153.0407778,37.42928886,0.021443777,positive,7964332.994
M153T823_POS,153.0433372,822.6867065,0.070178424,positive,99535221.52
M153T645_POS,153.0435677,644.7808838,-0.126294418,positive,5076525.604
M153T423_POS,153.0547826,422.679306,-0.011497695,positive,2669205.011
M153T491_POS,153.0548194,490.6591492,-0.04590911,positive,1294472.028
M153T590_POS,153.0434224,589.7813416,0.095175919,positive,12403727.09
M153T219_POS,153.0548072,219.2776947,0.07003666,positive,2849033.542
M153T66_POS,153.0658471,66.15726471,-0.065029251,positive,39521550.13
M153T97_POS,153.0658548,97.16986084,-0.022789594,positive,27643336.82
M153T644_POS,153.0739028,644.1359253,-0.107849618,positive,2884715.996
M153T144_POS,153.0885222,144.2807159,-0.040496967,positive,2862497.353
M153T37_2_POS,153.1273891,37.37397766,0.026247072,positive,69793261.95
M154T37_1_POS,154.0473126,37.34681129,-0.05921009,positive,5361454.155
M154T97_1_POS,154.0498695,97.17347717,-0.06223486,positive,10820975.18
M154T188_POS,154.0499073,187.8053284,0.084872869,positive,58785914.95
M154T66_POS,154.0692118,66.03395844,-0.076813865,positive,3553797.004
M154T97_2_POS,154.0692311,97.47872162,-0.006644525,positive,1715153.852
M154T644_POS,154.0862626,643.9673462,-0.097811765,positive,2119980.582
M154T37_2_POS,154.1307169,37.43166733,0.017732782,positive,6497528.278
M155T826_POS,154.9679458,826.2764587,0.018903271,positive,13562081.91
M155T870_POS,154.9646185,870.151062,-0.010465563,positive,33237811.13
M155T958_POS,154.9646574,958.1378174,0.027690485,positive,27096491
M155T992_POS,154.9646612,991.7368164,0.020513739,positive,27997789.96
M155T922_POS,154.9646471,922.1809692,0.018020188,positive,35727437.95
M155T1013_POS,154.9646607,1013.125885,0.057700079,positive,24417974.74
M155T898_POS,154.9646434,898.1660156,-0.015768208,positive,19919778.65
M155T928_POS,155.0294041,928.2047424,0.032181556,positive,22829317.97
M155T886_POS,155.0293974,886.1025391,-0.011205998,positive,34440855.37
M155T1005_POS,155.0294065,1005.373138,-0.081262877,positive,18702447.58
M155T960_POS,155.0294104,960.4227905,0.061884617,positive,22920632.64
M155T980_POS,155.0294115,979.6416626,0.052400118,positive,24463171.66
M155T848_POS,155.0293659,848.4251709,0.078757365,positive,173130492.3
M155T39_POS,155.1066377,38.65090179,0.004831034,positive,6197382.327
M155T480_POS,155.1429478,479.837265,0.106690602,positive,3001116.447
M156T825_POS,156.0422205,825.2658997,0.014992483,positive,4692332.974
M156T848_POS,156.0420537,847.5209961,0.047748275,positive,4998409.376
M156T876_POS,156.0420854,875.5187988,0.017506031,positive,3942339.313
M156T967_POS,156.0421388,967.2344971,0.005122363,positive,4534869.299
M156T991_POS,156.042148,991.1082153,0.032973812,positive,3306491.164
M156T1013_POS,156.0421626,1012.803955,-0.008832193,positive,5790683.758
M156T942_POS,156.0421295,942.1424561,0.053083968,positive,4382832.354
M156T34_2_POS,156.0768063,34.34114647,0.035869737,positive,9294111.364
M156T320_POS,156.0809483,319.5702515,0.009578217,positive,1157099.822
M156T177_POS,156.1019584,177.326828,0.084824911,positive,8143629.155
M157T826_1_POS,156.9647275,825.7200317,0.025060229,positive,6552563.17
M157T833_POS,157.0363469,832.7632446,-0.023235752,positive,53380434.2
M157T171_POS,157.0497569,170.5208359,-0.011835122,positive,1632246.724
M157T108_POS,157.0835521,108.0341644,0.018329212,positive,16365087.85
M157T46_POS,157.0761154,46.10052109,-0.164516208,positive,2286350.815
M157T177_POS,157.1054078,177.2258759,0.018812887,positive,42327075.13
M157T38_POS,157.1223184,37.65754318,0.027281004,positive,13550857.77
M158T278_POS,158.0601404,278.3335571,-0.07874194,positive,7223070.334
M158T108_POS,158.0869834,108.3508911,0.032233849,positive,1030011.92
M158T45_3_POS,158.1176108,44.94322205,0.084944761,positive,8095247.306
M158T419_POS,158.1540604,418.9059448,0.064178788,positive,23479289.06
M159T826_1_POS,158.9639565,825.5058594,0.015448344,positive,4680354.627
M159T826_2_POS,159.0076476,825.989502,0.075013027,positive,23691573.31
M159T888_POS,159.0128589,888.2627869,0.040057726,positive,6118889.157
M159T990_POS,159.0128089,989.8699951,0.063933589,positive,6277733.137
M159T38_POS,159.0277755,37.6065979,-0.001887609,positive,43055066.71
M159T555_POS,159.0288967,555.0146484,0.727514531,positive,2789818.996
M159T850_POS,159.0129101,849.7457581,-0.006910798,positive,10679589.45
M159T35_POS,159.0765124,34.96940613,0.05515801,positive,19548788.98
M159T46_POS,159.0916761,46.3170433,-0.255096087,positive,64399082.52
M159T305_POS,159.1167908,304.8180237,0.021874878,positive,1433573.369
M159T618_POS,159.1168242,618.338623,0.000712018,positive,34369282.26
M159T419_POS,159.1574279,419.0536346,0.068815633,positive,1654558.407
M160T824_POS,159.9997201,823.5458984,0.03054096,positive,25340841.09
M160T37_POS,160.0311325,37.39144135,0.024602642,positive,39902362.32
M160T35_POS,160.0604762,35.19906235,0.060751128,positive,113024770
M160T278_POS,160.0758337,278.4656982,-0.072793948,positive,11487123.61
M160T45_POS,160.075814,45.33817291,0.033073709,positive,9314694.272
M160T74_POS,160.133197,74.04650116,0.064097915,positive,13155179.58
M160T356_POS,160.1333405,355.8764496,-0.002239666,positive,3768584.149
M161T36_1_POS,161.0293036,36.08806419,-0.01742038,positive,20483677.62
M161T865_POS,161.0294465,865.3688049,0.022465041,positive,79655790.46
M161T994_POS,161.029494,993.9171143,0.007327978,positive,43982580.59
M161T977_POS,161.0294863,976.6114807,-9.50E-06,positive,38071973.42
M161T964_POS,161.0294811,963.5272217,0.096259636,positive,36432035.4
M161T945_POS,161.0294791,944.619751,0.012386058,positive,45463489.09
M161T895_POS,161.029461,895.0797119,0.001411058,positive,36059607.01
M161T1013_POS,161.0294979,1013.422607,0.069380416,positive,34443045.04
M161T920_POS,161.0294722,920.1487427,0.035783319,positive,49703406.76
M161T350_POS,161.0598057,349.662323,-0.037238707,positive,39517171.09
M161T830_POS,161.0566334,830.3938599,-0.013661561,positive,207232098.4
M161T36_2_POS,161.0638611,35.6977005,0.046984392,positive,5821985.842
M161T506_POS,161.0961673,506.0603638,0.001560741,positive,2581099.471
M161T457_POS,161.0961791,456.795105,0.076047858,positive,1727987.909
M161T314_POS,161.0961606,313.6416779,0.016445732,positive,4033685.224
M161T74_POS,161.1365437,74.25403595,0.019849723,positive,956662.2439
M162T858_POS,161.9812767,857.9312744,0.042052679,positive,14930374.37
M162T889_POS,161.9812725,889.4970093,-0.001165003,positive,5208005.293
M162T914_POS,161.9812744,913.6535645,0.035240849,positive,3974395.564
M162T943_POS,161.9812846,942.7643433,-0.052490547,positive,3636183.748
M162T992_POS,161.9812972,992.0259399,0.019704789,positive,3454044.977
M162T38_2_POS,162.0219848,37.7509861,-0.058176557,positive,6161560.336
M162T33_POS,162.0583718,33.0521946,-0.079317297,positive,514218713.4
M162T278_POS,162.0549714,277.7282257,-0.03966454,positive,61804043.02
M162T34_POS,162.1124036,33.54444885,-0.323168395,positive,7965315.203
M163T823_1_POS,162.9600086,823.3513184,0.07590431,positive,18804254.68
M163T986_POS,163.0181554,986.2776489,-0.000993819,positive,17632028.8
M163T921_POS,163.0181485,921.0767822,-0.014329558,positive,20753902.08
M163T868_POS,163.0182027,867.8398743,0.018644682,positive,14687065.75
M163T894_POS,163.0181501,894.1431885,-0.02857497,positive,13011281.08
M163T1009_POS,163.0181587,1008.906189,0.006211492,positive,16092556.09
M163T954_POS,163.0181571,954.2294922,0.022727332,positive,17243395.24
M163T823_3_POS,163.0275869,822.9600525,0.076449362,positive,22817319794
M163T37_POS,163.0339465,37.15382767,-0.011406381,positive,16620940.57
M163T237_POS,163.0602871,237.2274246,0.01954496,positive,3448751.967
M163T33_POS,163.0616692,33.01221466,-0.072570781,positive,30455416.27
M163T823_4_POS,163.095317,823.3416138,0.086619717,positive,19033603.25
M163T541_POS,163.0751282,541.3613586,0.034208569,positive,17540726.06
M163T36_POS,163.0866085,35.58242798,0.05972783,positive,2301568.379
M163T376_POS,163.1115465,375.8609314,-0.06471626,positive,2666206.374
M163T588_POS,163.1116308,587.6124268,0.042354964,positive,61312746.99
M163T521_POS,163.1326744,520.6855164,0.060779516,positive,8871728.309
M163T279_POS,163.1327295,278.5190735,0.010212061,positive,7733117.586
M163T716_POS,163.148051,715.5908813,-0.153212378,positive,2929045.168
M164T931_POS,163.9766145,930.6782532,0.001126027,positive,60402652.89
M164T999_POS,163.9766262,999.1832275,-0.058738272,positive,54127203.49
M164T965_POS,163.9766247,965.4221802,0.040813247,positive,62475086.23
M164T859_POS,163.976568,858.9053345,0.028589275,positive,282658426.6
M164T891_POS,163.9765987,891.3560181,-0.052523079,positive,89872646.5
M164T823_POS,164.0308099,823.2611389,0.055339296,positive,912626467.7
M164T641_POS,164.0310286,640.5673828,-0.041811432,positive,44105567.46
M164T610_POS,164.0310387,610.2155151,0.012920388,positive,89085259.86
M164T589_POS,164.0310395,589.4578552,0.029625138,positive,60760219.17
M164T474_POS,164.0310271,474.2059479,-0.019353248,positive,119522716.1
M164T440_POS,164.0310356,439.9893494,0.074196453,positive,132021353.5
M164T789_POS,164.03099,788.9172363,-0.011844354,positive,58976832.2
M164T675_POS,164.0310076,674.5101318,-0.055250253,positive,91796107.82
M164T361_POS,164.0310543,360.6644745,0.06771624,positive,122015564.2
M164T339_POS,164.0310587,338.8042603,0.054980618,positive,89983526.55
M164T322_POS,164.0310626,322.3626556,-0.037691928,positive,120458211
M164T307_POS,164.0310734,306.9618835,0.04994572,positive,99667291.01
M164T736_POS,164.0310021,735.8963013,-0.020021615,positive,58146315.6
M164T756_POS,164.0309921,756.4793396,0.058990668,positive,64568749.72
M164T709_POS,164.0310012,709.3962097,0.045784895,positive,61963468.33
M164T541_POS,164.0310727,541.0503845,0.004572223,positive,84162826.75
M164T569_POS,164.0310385,569.2619629,0.107920315,positive,124827447.4
M164T500_POS,164.0310249,499.9831238,0.00162576,positive,111981302.6
M164T408_POS,164.0310404,407.6530762,0.005945308,positive,125567959.2
M164T516_POS,164.0310181,516.1696167,-0.050602554,positive,110835960.9
M164T289_POS,164.0310796,289.2765808,0.012364129,positive,82291083.93
M164T244_POS,164.0311058,243.8095398,0.026708198,positive,71624197.92
M164T382_POS,164.0310511,381.6178589,0.041431842,positive,107922419.5
M164T33_POS,164.0541527,33.06235886,-0.078751732,positive,24282695.83
M164T208_POS,164.0706292,208.187561,-0.026991711,positive,2651755
M164T542_POS,164.0787617,541.6433716,0.024288235,positive,7195476.343
M164T245_POS,164.1045863,244.6456909,0.050049672,positive,1902289.492
M164T400_POS,164.1070379,400.25,-0.021537067,positive,8888351.137
M164T588_POS,164.1151102,587.5354309,0.045674661,positive,61587578.03
M164T376_POS,164.1151431,375.7501221,-0.029490527,positive,1006070.307
M164T521_POS,164.1359685,520.871521,0.096048576,positive,780924.2149
M164T279_POS,164.1361531,278.6005096,-0.012617395,positive,1872872.341
M165T848_POS,164.9844176,848.0614624,-0.009880827,positive,730569412.2
M165T893_POS,164.9844886,893.2120361,0.041652237,positive,91450315.58
M165T931_POS,164.9845023,930.7133484,-0.013865439,positive,44667906.7
M165T957_1_POS,164.9845006,956.9204102,0.010115851,positive,37126796.74
M165T975_POS,164.9845093,974.9950256,0.054453248,positive,33759002
M165T1003_POS,164.9845188,1002.869019,0.029527099,positive,31194206.88
M165T823_1_POS,165.0316207,823.2921753,0.049460394,positive,157081126.6
M165T589_1_POS,165.0318561,588.9309082,0.077320235,positive,10669626.59
M165T610_POS,165.0318461,610.2652588,0.001392786,positive,15099037.78
